,name,point,addr,입력주소,X,Y,CLSS,PNU,주소구분,표준신주소,표준구주소,우편번호,행정동코드,행정동명,법정동코드,법정동명
482,서울현치과의원,8.7,서울특별시 영등포구 당산로 26 상가동 208호 (문래동3가),서울특별시 영등포구 당산로 26 상가동 208호 (문래동3가),126.8948567,37.5168716,정좌표,1.15601e+18,새주소,서울특별시 영등포구 당산로 26,서울특별시 영등포구 문래동3가 54,7298.0,1156060500.0,문래동,1156012100.0,문래동3가
483,드림치과의원,8.7,서울 강남구 논현로 841 제이비 미소빌딩 2층,서울 강남구 논현로 841 제이비 미소빌딩 2층,127.0279048,37.5241237,정좌표,1.16801e+18,새주소,서울특별시 강남구 논현로 841,서울특별시 강남구 신사동 583-3,6031.0,1168051000.0,신사동,1168010700.0,신사동
484,뉴욕엔와이유치과의원,8.7,서울특별시 성북구 창경궁로 328 2층 (삼선동1가),서울특별시 성북구 창경궁로 328 2층 (삼선동1가),127.0060477,37.5880417,정좌표,1.12901e+18,새주소,서울특별시 성북구 창경궁로 328,서울특별시 성북구 삼선동1가 13-1,2866.0,1129055500.0,삼선동,1129011100.0,삼선동1가
485,이가편한치과의원,8.7," 서울특별시 성동구 아차산로 113 304, 305, 306호 (성수동2가) ","서울특별시 성동구 아차산로 113 304, 305, 306호 (성수동2가) ",127.0569243,37.5446956,정좌표,1.12001e+18,새주소,서울특별시 성동구 아차산로 113,서울특별시 성동구 성수동2가 300-1,4794.0,1120069000.0,성수2가3동,1120011500.0,성수동2가
486,유디치과목동오목교점,8.7,서울특별시 양천구 오목로 326 복지빌딩 4층,서울특별시 양천구 오목로 326 복지빌딩 4층,126.8735887,37.5245007,정좌표,1.14701e+18,새주소,서울특별시 양천구 오목로 326,서울특별시 양천구 목동 405-212,8006.0,1147051000.0,목1동,1147010200.0,목동
487,마들웰치과의원,8.7," 서울특별시 노원구 동일로 1545 301호 (상계동, 현대골드시티빌딩) ","서울특별시 노원구 동일로 1545 301호 (상계동, 현대골드시티빌딩) ",127.0569847,37.666399,정좌표,1.13501e+18,새주소,서울특별시 노원구 동일로 1545,서울특별시 노원구 상계동 651-5,1620.0,1135070000.0,상계8동,1135010500.0,상계동
488,파미에치과의원,8.6,서울특별시 강서구 화곡로 154,서울특별시 강서구 화곡로 154,126.8389413,37.5409964,정좌표,1.15001e+18,새주소,서울특별시 강서구 화곡로 154,서울특별시 강서구 화곡동 1074-12,7715.0,1150054000.0,화곡1동,1150010300.0,화곡동
489,이일우치과의원,8.6,서울 서대문구 응암로 32 연희한양상가 203호,서울 서대문구 응암로 32 연희한양상가 203호,126.9090995,37.5758145,정좌표,11410.0,새주소,서울특별시 서대문구 응암로  32,서울특별시 서대문구,,,,,
490,큐원치과의원,8.6,서울특별시 강남구 논현로 503,서울특별시 강남구 논현로 503,127.0363668,37.5012703,정좌표,1.16801e+18,새주소,서울특별시 강남구 논현로 503,서울특별시 강남구 역삼동 642-9,6132.0,1168064000.0,역삼1동,1168010100.0,역삼동
491,하트스캔치과의원,8.6,서울특별시 강남구 삼성로 512 지2층 (삼성동),서울특별시 강남구 삼성로 512 지2층 (삼성동),127.056593,37.5081104,정좌표,1.16801e+18,새주소,서울특별시 강남구 삼성로 512,서울특별시 강남구 삼성동 157-1,6168.0,1168058000.0,삼성1동,1168010500.0,삼성동
492,차오름치과의원,8.6,서울특별시 송파구 송파대로 167,서울특별시 송파구 송파대로 167,127.1214839,37.484859,정좌표,1.17101e+18,새주소,서울특별시 송파구 송파대로 167,서울특별시 송파구 문정동 325-3,5855.0,1171064200.0,문정2동,1171010800.0,문정동
493,세라믹치과의원,8.6,서울특별시 강남구 학동로 207,서울특별시 강남구 학동로 207,127.0316033,37.5145669,정좌표,1.16801e+18,새주소,서울특별시 강남구 학동로 207,서울특별시 강남구 논현동 88-11,6052.0,1168053100.0,논현2동,1168010800.0,논현동
494,더예쁜치과의원,8.6,서울특별시 강북구 도봉로 308,서울특별시 강북구 도봉로 308,127.0238362,37.6356656,정좌표,1.13051e+18,새주소,서울특별시 강북구 도봉로 308,서울특별시 강북구 번동 449-1,1062.0,1130559500.0,번1동,1130510200.0,번동
495,S다인치과의원,8.6," 서울특별시 강북구 도봉로 320 (번동, 제이제이타워) ","서울특별시 강북구 도봉로 320 (번동, 제이제이타워) ",127.0245728,37.6365277,정좌표,1.13051e+18,새주소,서울특별시 강북구 도봉로 320,서울특별시 강북구 번동 446-66,1062.0,1130559500.0,번1동,1130510200.0,번동
496,필치과의원,8.6,서울특별시 관악구 은천로 95 (봉천동),서울특별시 관악구 은천로 95 (봉천동),126.9458706,37.4873242,정좌표,1.16201e+18,새주소,서울특별시 관악구 은천로 95,서울특별시 관악구 봉천동 1718,8715.0,1162060500.0,은천동,1162010100.0,봉천동
497,서울이튼치과의원,8.6," 서울특별시 노원구 동일로 1551 203호 (상계동, 삼전빌딩) ","서울특별시 노원구 동일로 1551 203호 (상계동, 삼전빌딩) ",127.0568537,37.6668935,정좌표,1.13501e+18,새주소,서울특별시 노원구 동일로 1551,서울특별시 노원구 상계동 651-2,1620.0,1135070000.0,상계8동,1135010500.0,상계동
498,허브치과의원,8.6,서울특별시 중구 세종대로 27,서울특별시 중구 세종대로 27,126.974093,37.5592866,정좌표,1.11401e+18,새주소,서울특별시 중구 세종대로 27,서울특별시 중구 봉래동1가 104-1,4512.0,1114054000.0,회현동,1114011900.0,봉래동1가
499,프라미스치과의원,8.6,서울특별시 마포구 마포대로 143,서울특별시 마포구 마포대로 143,126.9531497,37.5474523,정좌표,1.14401e+18,새주소,서울특별시 마포구 마포대로 143,서울특별시 마포구 공덕동 462,4143.0,1144055500.0,아현동,1144010200.0,공덕동
500,e해박난치과의원,8.6,서울특별시 동작구 노량진로 152-1 3층 (노량진동),서울특별시 동작구 노량진로 152-1 3층 (노량진동),126.9428789,37.5134547,정좌표,1.15901e+18,새주소,서울특별시 동작구 노량진로 152-1,서울특별시 동작구 노량진동 73-3,6922.0,1159051000.0,노량진1동,1159010100.0,노량진동
501,유디치과의원 까치산점,8.6," 서울특별시 강서구 강서로 27 301,302호 (화곡동, 화곡심포니타워) ","서울특별시 강서구 강서로 27 301,302호 (화곡동, 화곡심포니타워) ",126.8472069,37.5303641,정좌표,1.15001e+18,새주소,서울특별시 강서구 강서로 27,서울특별시 강서구 화곡동 898-1,7778.0,1150054000.0,화곡1동,1150010300.0,화곡동
502,김효종치과의원,8.6," 서울특별시 양천구 목동서로 389 (신정동, 제일빌딩) ","서울특별시 양천구 목동서로 389 (신정동, 제일빌딩) ",126.8612089,37.5157861,정좌표,1.14701e+18,새주소,서울특별시 양천구 목동서로 389,서울특별시 양천구 신정동 323-7,8093.0,1147068000.0,신정7동,1147010100.0,신정동
503,더플러스차치과의원,8.6," 서울특별시 강남구 테헤란로 509 (삼성동, 지하1층일부) ","서울특별시 강남구 테헤란로 509 (삼성동, 지하1층일부) ",127.0582372,37.5077811,정좌표,1.16801e+18,새주소,서울특별시 강남구 테헤란로 509,서울특별시 강남구 삼성동 158-16,6169.0,1168058000.0,삼성1동,1168010500.0,삼성동
504,인디애나치과의원,8.6,서울특별시 은평구 통일로 780 미성아파트,서울특별시 은평구 통일로 780 미성아파트,126.9281811,37.6148687,정좌표,1.13801e+18,새주소,서울특별시 은평구 통일로 780,서울특별시 은평구 불광동 248,3356.0,1138052000.0,불광1동,1138010300.0,불광동
505,관악웰치과의원,8.6,서울특별시 관악구 신림로 135 육일빌딩,서울특별시 관악구 신림로 135 육일빌딩,126.9343299,37.4711009,정좌표,1.16201e+18,새주소,서울특별시 관악구 신림로 135,서울특별시 관악구 신림동 1514-1,8812.0,1162073500.0,대학동,1162010200.0,신림동
506,구정치과의원,8.6,서울특별시 강남구 논현로 842,서울특별시 강남구 논현로 842,127.0287656,37.5240497,정좌표,1.16801e+18,새주소,서울특별시 강남구 논현로 842,서울특별시 강남구 신사동 599,6025.0,1168054500.0,압구정동,1168010700.0,신사동
507,서울제니스치과의원,8.6,서울특별시 마포구 양화로 162,서울특별시 마포구 양화로 162,126.923869,37.5564337,정좌표,1.14401e+18,새주소,서울특별시 마포구 양화로 162,서울특별시 마포구 동교동 165-5,4050.0,1144066000.0,서교동,1144012100.0,동교동
508,강남이플러스치과의원,8.6," 서울특별시 강남구 테헤란로 411 (삼성동, 성담빌딩 5층일부) ","서울특별시 강남구 테헤란로 411 (삼성동, 성담빌딩 5층일부) ",127.0508689,37.5054965,정좌표,1.16801e+18,새주소,서울특별시 강남구 테헤란로 411,서울특별시 강남구 삼성동 142-35,6160.0,1168059000.0,삼성2동,1168010500.0,삼성동
509,라이브치과병원 강남점,8.6," 서울시 강남구 역삼동 604-1 라이브빌딩 1,2층 ","서울시 강남구 역삼동 604-1 라이브빌딩 1,2층 ",127.0302828,37.5055906,정좌표,1.16801e+18,구주소,서울특별시 강남구 논현로105길 48,서울특별시 강남구 역삼동 604-1,6125.0,1168064000.0,역삼1동,1168010100.0,역삼동
510,연세웰치과의원,8.6,서울특별시 도봉구 도봉로 480 (창동),서울특별시 도봉구 도봉로 480 (창동),127.0349002,37.648353,정좌표,1.13201e+18,새주소,서울특별시 도봉구 도봉로 480,서울특별시 도봉구 창동 659-5,1454.0,1132051100.0,창1동,1132010700.0,창동
511,강남하나로치과의원,8.6,서울특별시 강남구 테헤란로 326 (역삼동),서울특별시 강남구 테헤란로 326 (역삼동),127.0470256,37.5035373,정좌표,1.16801e+18,새주소,서울특별시 강남구 테헤란로 326,서울특별시 강남구 역삼동 707-27,6211.0,1168065000.0,역삼2동,1168010100.0,역삼동
512,고마워치과의원,8.6,서울특별시 송파구 중대로 134,서울특별시 송파구 중대로 134,127.1228874,37.4944116,정좌표,1.17101e+18,새주소,서울특별시 송파구 중대로 134,서울특별시 송파구 가락동 112,5829.0,1171062000.0,가락본동,1171010700.0,가락동
513,이주석치과의원,8.6,서울 성북구 성북로 5-1,서울 성북구 성북로 5-1,127.0052789,37.5888011,정좌표,1.12901e+18,새주소,서울특별시 성북구 성북로 5-1,서울특별시 성북구 성북동1가 35-31,2880.0,1129052500.0,성북동,1129010200.0,성북동1가
514,맑은미소치과의원,8.6,서울특별시 금천구 금하로 630,서울특별시 금천구 금하로 630,126.9011412,37.4546772,정좌표,1.15451e+18,새주소,서울특별시 금천구 금하로 630,서울특별시 금천구 시흥동 883-1,8628.0,1154567000.0,시흥1동,1154510300.0,시흥동
515,정다운치과의원,8.6," 서울특별시 강서구 양천로 401 A418,419호 (가양동, 강서한강자이타워) ","서울특별시 강서구 양천로 401 A418,419호 (가양동, 강서한강자이타워) ",126.8486519,37.5651489,정좌표,1.15001e+18,새주소,서울특별시 강서구 양천로 401,서울특별시 강서구 가양동 1498,7528.0,1150060300.0,가양1동,1150010400.0,가양동
516,최치과의원,8.6,서울 서대문구 거북골로14길 5 북가좌삼호아파트,서울 서대문구 거북골로14길 5 북가좌삼호아파트,126.9134482,37.5757105,정좌표,1.14101e+18,새주소,서울특별시 서대문구 거북골로14길 5,서울특별시 서대문구 북가좌동 449,3690.0,1141072000.0,북가좌2동,1141011900.0,북가좌동
517,서울이웰치과의원,8.6," 서울특별시 서초구 동작대로 134 7층 (방배동, 가나안빌딩) ","서울특별시 서초구 동작대로 134 7층 (방배동, 가나안빌딩) ",126.9827948,37.488612,정좌표,1.16501e+18,새주소,서울특별시 서초구 동작대로 134,서울특별시 서초구 방배동 1823,6567.0,1165062100.0,방배4동,1165010100.0,방배동
518,서울보스톤치과의원,8.6,서울특별시 중구 퇴계로 192,서울특별시 중구 퇴계로 192,126.9931336,37.560748,정좌표,1.11401e+18,새주소,서울특별시 중구 퇴계로 192,서울특별시 중구 필동1가 35-1,4627.0,1114057000.0,필동,1114013700.0,필동1가
519,은평우리치과의원,8.6,서울 은평구 통일로 715 3층 일부호 (대조동),서울 은평구 통일로 715 3층 일부호 (대조동),126.9303886,37.6094195,정좌표,1.13801e+18,새주소,서울특별시 은평구 통일로 715,서울특별시 은평구 대조동 15-9,3397.0,1138057000.0,대조동,1138010600.0,대조동
520,여의도이플러스치과의원,8.6,서울특별시 영등포구 국제금융로2길 24 삼성생명(주)여의도빌딩,서울특별시 영등포구 국제금융로2길 24 삼성생명(주)여의도빌딩,126.9251366,37.5241161,정좌표,1.15601e+18,새주소,서울특별시 영등포구 국제금융로2길 24,서울특별시 영등포구 여의도동 23-10,7325.0,1156054000.0,여의동,1156011000.0,여의도동
521,기세호치과의원,8.6,서울특별시 마포구 연희로 39,서울특별시 마포구 연희로 39,126.9272467,37.5624023,정좌표,1.14401e+18,새주소,서울특별시 마포구 연희로 39,서울특별시 마포구 연남동 226-14,3981.0,1144071000.0,연남동,1144012400.0,연남동
522,에스플란트치과병원,8.6,서울특별시 강남구 도산대로 410,서울특별시 강남구 도산대로 410,127.0404883,37.5229831,정좌표,1.16801e+18,새주소,서울특별시 강남구 도산대로 410,서울특별시 강남구 청담동 2-6,6062.0,1168056500.0,청담동,1168010400.0,청담동
523,종암연세휴치과의원,8.6,서울시 성북구 종암로 122 (종암동 3-686) 시원빌딩 3층,서울시 성북구 종암로 122 (종암동 3-686) 시원빌딩 3층,127.0339245,37.601176,정좌표,1.12901e+18,새주소,서울특별시 성북구 종암로 122,서울특별시 성북구 종암동 3-686,2797.0,1129070500.0,종암동,1129013500.0,종암동
524,세이프플란트치과의원,8.6,서울 강남구 테헤란로25길 7 창성빌재단빌딩 4층,서울 강남구 테헤란로25길 7 창성빌재단빌딩 4층,127.0350481,37.5009172,정좌표,1.16801e+18,새주소,서울특별시 강남구 테헤란로25길 7,서울특별시 강남구 역삼동 646-14,6132.0,1168064000.0,역삼1동,1168010100.0,역삼동
525,서울병원,8.5,서울특별시 송파구 오금로 290 (가락동),서울특별시 송파구 오금로 290 (가락동),127.1247214,37.5039314,정좌표,1.17101e+18,새주소,서울특별시 송파구 오금로 290,서울특별시 송파구 가락동 2,5700.0,1171062000.0,가락본동,1171010700.0,가락동
526,홍제탑치과,8.5,서울특별시 서대문구 통일로 448,서울특별시 서대문구 통일로 448,126.9444406,37.5888314,정좌표,1.14101e+18,새주소,서울특별시 서대문구 통일로 448,서울특별시 서대문구 홍제동 253-7,3629.0,1141064000.0,홍제3동,1141011100.0,홍제동
527,연세메세나치과의원,8.5,서울특별시 마포구 양화로 45 메세나폴리스,서울특별시 마포구 양화로 45 메세나폴리스,126.913864,37.5509719,정좌표,1.14401e+18,새주소,서울특별시 마포구 양화로 45,서울특별시 마포구 서교동 490,4036.0,1144066000.0,서교동,1144012000.0,서교동
528,미소천사치과의원,8.5," 서울특별시 성북구 월계로40길 7 304호 (장위동,센트럴상가) ","서울특별시 성북구 월계로40길 7 304호 (장위동,센트럴상가) ",127.0483692,37.6229633,정좌표,1.12901e+18,새주소,서울특별시 성북구 월계로40길 7,서울특별시 성북구 장위동 316-3,2759.0,1129078000.0,장위3동,1129013800.0,장위동
529,서울스마트치과의원,8.5,서울 도봉구 도봉로 461,서울 도봉구 도봉로 461,127.0333759,37.6470521,정좌표,1.13201e+18,새주소,서울특별시 도봉구 도봉로 461,서울특별시 도봉구 쌍문동 96-4,1447.0,1132068000.0,쌍문3동,1132010500.0,쌍문동
530,서강박치과의원,8.5,서울 마포구 토정로 195 3층 서강박치과,서울 마포구 토정로 195 3층 서강박치과,126.9327276,37.5455575,정좌표,1.14401e+18,새주소,서울특별시 마포구 토정로 195,서울특별시 마포구 구수동 70-3,4087.0,1144063000.0,신수동,1144011300.0,구수동
531,서현치과의원,8.5,서울특별시 송파구 올림픽로 289 잠실시그마타워 306호,서울특별시 송파구 올림픽로 289 잠실시그마타워 306호,127.1024829,37.5145501,정좌표,1.17101e+18,새주소,서울특별시 송파구 올림픽로 289,서울특별시 송파구 신천동 7-19,5510.0,1171071000.0,잠실6동,1171010200.0,신천동
532,메디서울이비인후과의원,8.5,서울특별시 구로구 고척로 123-1 (개봉동),서울특별시 구로구 고척로 123-1 (개봉동),126.8478093,37.5022307,정좌표,1.15301e+18,새주소,서울특별시 구로구 고척로 123-1,서울특별시 구로구 개봉동 124-22,8247.0,1153074000.0,개봉1동,1153010700.0,개봉동
533,연세유라인치과의원 강남역점,8.5,서울 강남구 강남대로 390,서울 강남구 강남대로 390,127.0286078,37.4978188,정좌표,1.16801e+18,새주소,서울특별시 강남구 강남대로 390,서울특별시 강남구 역삼동 825,6232.0,1168064000.0,역삼1동,1168010100.0,역삼동
534,연세크리스마스치과의원,8.5," 서울특별시 양천구 목동동로 260 (목동, 양지타운) ","서울특별시 양천구 목동동로 260 (목동, 양지타운) ",126.8746459,37.5256641,정좌표,1.14701e+18,새주소,서울특별시 양천구 목동동로 260,서울특별시 양천구 목동 406-202,7999.0,1147051000.0,목1동,1147010200.0,목동
535,이즈치과의원 영등포점,8.5,서울특별시 영등포구 도신로60길 2,서울특별시 영등포구 도신로60길 2,126.9168301,37.5117861,정좌표,1.15601e+18,새주소,서울특별시 영등포구 도신로60길 2,서울특별시 영등포구 신길동 115-1,7349.0,1156063000.0,신길1동,1156013200.0,신길동
536,신촌고운미소치과의원,8.5,서울특별시 마포구 신촌로 92,서울특별시 마포구 신촌로 92,126.9356801,37.5551802,정좌표,1.14401e+18,새주소,서울특별시 마포구 신촌로 92,서울특별시 마포구 노고산동 57-4,4058.0,1144066000.0,서교동,1144011000.0,노고산동
537,유치과의원,8.5,서울특별시 관악구 남부순환로 1938 성은빌딩,서울특별시 관악구 남부순환로 1938 성은빌딩,126.9641225,37.4765649,정좌표,1.16201e+18,새주소,서울특별시 관악구 남부순환로 1938,서울특별시 관악구 봉천동 1658-5,8793.0,1162062500.0,인헌동,1162010100.0,봉천동
538,이오치과의원,8.5," 서울특별시 중구 통일로 10 1층 (남대문로5가, 연세세브란스빌딩) ","서울특별시 중구 통일로 10 1층 (남대문로5가, 연세세브란스빌딩) ",126.9736476,37.5571022,정좌표,1.11401e+18,새주소,서울특별시 중구 통일로 10,서울특별시 중구 남대문로5가 84-11,4527.0,1114054000.0,회현동,1114011800.0,남대문로5가
539,최치원치과의원,8.5,서울특별시 종로구 명륜길 2 (명륜1가),서울특별시 종로구 명륜길 2 (명륜1가),126.9965838,37.5878896,정좌표,1.11102e+18,새주소,서울특별시 종로구 명륜길 2,서울특별시 종로구 명륜1가 15,3070.0,1111065000.0,혜화동,1111017000.0,명륜1가
540,골드치과의원,8.5,서울특별시 중랑구 동일로 812 (중화동),서울특별시 중랑구 동일로 812 (중화동),127.0795296,37.6030182,정좌표,1.12601e+18,새주소,서울특별시 중랑구 동일로 812,서울특별시 중랑구 중화동 285-11,2050.0,1126060000.0,중화1동,1126010300.0,중화동
541,조은미소치과의원,8.5,서울특별시 관악구 남부순환로 1912 운차빌딩 2층,서울특별시 관악구 남부순환로 1912 운차빌딩 2층,126.9616558,37.4775254,정좌표,1.16201e+18,새주소,서울특별시 관악구 남부순환로 1912,서울특별시 관악구 봉천동 1660-3,8792.0,1162058500.0,낙성대동,1162010100.0,봉천동
542,예미안치과의원,8.5,서울특별시 서초구 서초대로 280 태양빌딩,서울특별시 서초구 서초대로 280 태양빌딩,127.0123864,37.4929718,정좌표,1.16501e+18,새주소,서울특별시 서초구 서초대로 280,서울특별시 서초구 서초동 1572-7,6645.0,1165053000.0,서초3동,1165010800.0,서초동
543,연세스위트치과병원,8.5,서울특별시 중구 퇴계로 447,서울특별시 중구 퇴계로 447,127.0213356,37.5662562,정좌표,1.11402e+18,새주소,서울특별시 중구 퇴계로 447,서울특별시 중구 황학동 2523,4575.0,1114067000.0,황학동,1114016500.0,황학동
544,가브리엘치과의원,8.5,서울 송파구 양재대로 1158 에스아이팰리스 3층,서울 송파구 양재대로 1158 에스아이팰리스 3층,127.1278439,37.5106583,정좌표,1.17101e+18,새주소,서울특별시 송파구 양재대로 1158,서울특별시 송파구 오금동 1-6,5652.0,1171057000.0,오금동,1171011200.0,오금동
545,삼육치과병원,8.5,서울특별시 동대문구 망우로 82,서울특별시 동대문구 망우로 82,127.0643589,37.5881489,정좌표,1.12301e+18,새주소,서울특별시 동대문구 망우로 82,서울특별시 동대문구 휘경동 29-1,2500.0,1123073000.0,휘경2동,1123010900.0,휘경동
546,이웃사랑치과의원,8.5,서울특별시 구로구 구로중앙로28길 65,서울특별시 구로구 구로중앙로28길 65,126.8889461,37.5004713,정좌표,1.15301e+18,새주소,서울특별시 구로구 구로중앙로28길 65,서울특별시 구로구 구로동 111-16,8294.0,1153056000.0,구로5동,1153010200.0,구로동
547,좋은미소치과의원,8.5,서울 광진구 능동로 297,서울 광진구 능동로 297,127.0787664,37.5565095,정좌표,1.12151e+18,새주소,서울특별시 광진구 능동로 297,서울특별시 광진구 군자동 477-19,4997.0,1121573000.0,군자동,1121510900.0,군자동
548,퍼펙트치과의원,8.5,서울 강남구 테헤란로4길 5,서울 강남구 테헤란로4길 5,127.0300088,37.4979205,정좌표,1.16801e+18,새주소,서울특별시 강남구 테헤란로4길 5,서울특별시 강남구 역삼동 824-17,6233.0,1168064000.0,역삼1동,1168010100.0,역삼동
549,연세봄치과의원,8.5,서울특별시 구로구 경인로 661,서울특별시 구로구 경인로 661,126.8877946,37.5094799,정좌표,1.15301e+18,새주소,서울특별시 구로구 경인로 661,서울특별시 구로구 신도림동 337,8208.0,1153051000.0,신도림동,1153010100.0,신도림동
550,연세리더스치과의원 숙대점,8.5," 서울특별시 용산구 한강대로 297 (갈월동, 우신빌딩) ","서울특별시 용산구 한강대로 297 (갈월동, 우신빌딩) ",126.9716893,37.544768,정좌표,1.11701e+18,새주소,서울특별시 용산구 한강대로 297,서울특별시 용산구 갈월동 69-3,4321.0,1117053000.0,남영동,1117010400.0,갈월동
551,가야치과병원,8.5,서울특별시 서초구 방배로 177 4~6층 (방배동),서울특별시 서초구 방배로 177 4~6층 (방배동),126.9923066,37.4893062,정좌표,1.16501e+18,새주소,서울특별시 서초구 방배로 177,서울특별시 서초구 방배동 852-20,6572.0,1165062100.0,방배4동,1165010100.0,방배동
552,2D치과의원,8.5,서울 강남구 강남대로 470 808타워 8층,서울 강남구 강남대로 470 808타워 8층,127.0250508,37.5043582,정좌표,1.16801e+18,새주소,서울특별시 강남구 강남대로 470,서울특별시 강남구 역삼동 808,6123.0,1168064000.0,역삼1동,1168010100.0,역삼동
553,서울올치과의원,8.5,서울특별시 금천구 금하로 705 2층 3호 (시흥동),서울특별시 금천구 금하로 705 2층 3호 (시흥동),126.908352,37.4515814,정좌표,1.15451e+18,새주소,서울특별시 금천구 금하로 705,서울특별시 금천구 시흥동 831-6,8573.0,1154571000.0,시흥5동,1154510300.0,시흥동
554,삼성리더스치과의원,8.5,서울 구로구 중앙로 64,서울 구로구 중앙로 64,126.8627605,37.5037362,정좌표,1.15301e+18,새주소,서울특별시 구로구 중앙로 64,서울특별시 구로구 고척동 50-48,8218.0,1153072000.0,고척1동,1153010600.0,고척동
555,서울이건치과의원,8.5,서울특별시 서초구 강남대로 429,서울특별시 서초구 강남대로 429,127.0257761,37.500769,정좌표,1.16501e+18,새주소,서울특별시 서초구 강남대로 429,서울특별시 서초구 서초동 1305-7,6612.0,1165053100.0,서초4동,1165010800.0,서초동
556,탑라인치과의원,8.5,서울특별시 중구 소공로 70 서울중앙우체국,서울특별시 중구 소공로 70 서울중앙우체국,126.9821662,37.561546,정좌표,1.11401e+18,새주소,서울특별시 중구 소공로 70,서울특별시 중구 충무로1가 21-1,4535.0,1114055000.0,명동,1114012400.0,충무로1가
557,서울덴치과의원,8.5,서울특별시 은평구 서오릉로 168 4층 (갈현동),서울특별시 은평구 서오릉로 168 4층 (갈현동),126.9149468,37.6128466,정좌표,1.13801e+18,새주소,서울특별시 은평구 서오릉로 168,서울특별시 은평구 갈현동 469-5,3336.0,1138055200.0,갈현2동,1138010400.0,갈현동
558,서울미래치과의원,8.5,서울 성동구 왕십리광장로 17 1층 C-06호,서울 성동구 왕십리광장로 17 1층 C-06호,127.0384274,37.5592604,정좌표,1.12001e+18,새주소,서울특별시 성동구 왕십리광장로 17,서울특별시 성동구 행당동 168-1,4750.0,1120056000.0,행당1동,1120010700.0,행당동
559,밀레니엄치과의원,8.5,서울특별시 강북구 도봉로 45,서울특별시 강북구 도봉로 45,127.0291577,37.6133009,정좌표,1.13051e+18,새주소,서울특별시 강북구 도봉로 45,서울특별시 강북구 미아동 60-5,1211.0,1130555500.0,송천동,1130510100.0,미아동
560,안암위드치과의원,8.4,서울특별시 성북구 안암로 75,서울특별시 성북구 안암로 75,127.0293217,37.5832437,정좌표,1.12901e+18,새주소,서울특별시 성북구 안암로 75,서울특별시 성북구 안암동5가 104-42,2855.0,1129060000.0,안암동,1129012500.0,안암동5가
561,제아치과의원,8.4,서울특별시 강남구 강남대로 416 창림빌딩 4층,서울특별시 강남구 강남대로 416 창림빌딩 4층,127.0271683,37.4998073,정좌표,1.16801e+18,새주소,서울특별시 강남구 강남대로 416,서울특별시 강남구 역삼동 816-3,6129.0,1168064000.0,역삼1동,1168010100.0,역삼동
562,서울메디케어치과의원,8.4," 서울특별시 마포구 마포대로 156 217,218호 (공덕동, 공덕푸르지오시티) ","서울특별시 마포구 마포대로 156 217,218호 (공덕동, 공덕푸르지오시티) ",126.9543655,37.5479136,정좌표,1.14401e+18,새주소,서울특별시 마포구 마포대로 156,서울특별시 마포구 공덕동 237-6,4211.0,1144056500.0,공덕동,1144010200.0,공덕동
563,연세자연치과의원,8.4,서울특별시 동작구 양녕로 281 2층 (상도1동),서울특별시 동작구 양녕로 281 2층 (상도1동),126.9494732,37.5045932,정좌표,1.15901e+18,새주소,서울특별시 동작구 양녕로 281,서울특별시 동작구 상도1동 621,6919.0,1159053000.0,상도1동,1159010300.0,상도1동
564,신촌다인치과병원,8.4,서울특별시 마포구 신촌로 94 그랜드마트,서울특별시 마포구 신촌로 94 그랜드마트,126.9359997,37.5549939,정좌표,1.14401e+18,새주소,서울특별시 마포구 신촌로 94,서울특별시 마포구 노고산동 57-1,4058.0,1144066000.0,서교동,1144011000.0,노고산동
565,화목한치과의원,8.4,서울특별시 강동구 성내로 11 (성내동),서울특별시 강동구 성내로 11 (성내동),127.122182,37.5305116,정좌표,1.17401e+18,새주소,서울특별시 강동구 성내로 11,서울특별시 강동구 성내동 539,5392.0,1174064000.0,성내1동,1174010800.0,성내동
566,유디치과의원 마포점,8.4,서울특별시 마포구 마포대로 53,서울특별시 마포구 마포대로 53,126.9472033,37.5413805,정좌표,1.14401e+18,새주소,서울특별시 마포구 마포대로 53,서울특별시 마포구 도화동 559,4158.0,1144059000.0,용강동,1144010400.0,도화동
567,우정치과의원,8.4,서울 관악구 남부순환로 1845 더 헤르미온 2층 202호 우정치과,서울 관악구 남부순환로 1845 더 헤르미온 2층 202호 우정치과,126.9552921,37.480659,정좌표,1.16201e+18,새주소,서울특별시 관악구 남부순환로 1845,서울특별시 관악구 봉천동 1666-51,8738.0,1162057500.0,행운동,1162010100.0,봉천동
568,굿모닝치과의원,8.4,서울특별시 광진구 아차산로34길 5-3 (자양동),서울특별시 광진구 아차산로34길 5-3 (자양동),127.0699082,37.5398068,정좌표,1.12151e+18,새주소,서울특별시 광진구 아차산로34길 5-3,서울특별시 광진구 자양동 1-3,5073.0,1121584700.0,자양4동,1121510500.0,자양동
569,선이아름다운치과의원,8.4," 서울특별시 종로구 지봉로 29 4층 (창신동, 금호팔레스빌딩) ","서울특별시 종로구 지봉로 29 4층 (창신동, 금호팔레스빌딩) ",127.0152989,37.5725313,정좌표,1.11102e+18,새주소,서울특별시 종로구 지봉로 29,서울특별시 종로구 창신동 327-2,3121.0,1111067000.0,창신1동,1111017400.0,창신동
